time;program;event;period;
21577.310706;swapper;task-clock;1000000;
21577.310895;burner;branches;2083117;
21577.311066;burner;branch-misses;316;
21577.311076;burner;cycles;2972364;
21577.311313;burner;instructions;8696417;
21577.311333;burner;cycles;2974428;
21577.311452;swapper;task-clock;1000000;
21577.311516;burner;branches;2097754;
21577.311538;burner;task-clock;1000000;
21577.311623;burner;task-clock;1000000;
21577.311631;burner;instructions;8603542;
21577.311706;swapper;task-clock;1000000;
21577.311895;burner;branches;2082033;
21577.312071;burner;cycles;2972750;
21577.312305;burner;instructions;8697382;
21577.312329;burner;cycles;2974895;
21577.312452;swapper;task-clock;1000000;
21577.312506;burner;branches;2098945;
21577.312537;burner;task-clock;1000000;
21577.312613;burner;instructions;8604141;
21577.312623;burner;task-clock;1000000;
21577.312706;swapper;task-clock;1000000;
21577.312877;burner;branches;2082007;
21577.313314;burner;instructions;8705575;
21577.313339;burner;cycles;2976351;
21577.313452;swapper;task-clock;1000000;
21577.313512;burner;branches;2101701;
21577.313537;burner;task-clock;1000000;
21577.31361;burner;instructions;8623964;
21577.313623;burner;task-clock;1000000;
21577.313706;swapper;task-clock;1000000;
21577.313875;burner;branches;2086719;
21577.314308;burner;instructions;8695761;
21577.314335;burner;cycles;2972805;
21577.314452;swapper;task-clock;1000000;
21577.314504;burner;branches;2099928;
21577.314537;burner;task-clock;1000000;
21577.314593;burner;instructions;8626633;
21577.314623;burner;task-clock;1000000;
21577.314706;swapper;task-clock;1000000;
21577.314858;burner;branches;2087294;
21577.315063;swapper;branches;22213;
21577.315312;burner;instructions;8703797;
21577.315334;burner;cycles;2973987;
21577.315452;swapper;task-clock;1000000;
21577.315507;burner;branches;2102815;
21577.315537;burner;task-clock;1000000;
21577.315584;burner;instructions;8651842;
21577.315623;burner;task-clock;1000000;
21577.315706;swapper;task-clock;1000000;
21577.315849;burner;branches;2093288;
21577.315849;burner;branch-misses;270;
21577.316305;burner;instructions;8699398;
21577.31633;burner;cycles;2974579;
21577.316452;swapper;task-clock;1000000;
21577.316499;burner;branches;2102113;
21577.316537;burner;task-clock;1000000;
21577.31657;burner;instructions;8661724;
21577.316623;burner;task-clock;1000000;
21577.316706;swapper;task-clock;1000000;
21577.316835;burner;branches;2095599;
21577.317315;burner;instructions;8706331;
21577.317451;swapper;task-clock;1000000;
21577.317506;burner;branches;2104190;
21577.317537;burner;task-clock;1000000;
21577.317623;burner;task-clock;1000000;
21577.317706;swapper;task-clock;1000000;
21577.317837;burner;branches;2099237;
21577.318307;burner;instructions;8696075;
21577.318452;swapper;task-clock;1000000;
21577.318497;burner;branches;2102388;
21577.318537;burner;task-clock;1000000;
21577.318623;burner;task-clock;1000000;
21577.318706;swapper;task-clock;1000000;
21577.318824;burner;branches;2098777;
21577.319305;burner;instructions;8704920;
21577.319452;swapper;task-clock;1000000;
21577.319494;burner;branches;2104919;
21577.319537;burner;task-clock;1000000;
21577.319623;burner;task-clock;1000000;
21577.319706;swapper;task-clock;1000000;
21577.319817;burner;branches;2103437;
21577.320108;Xorg;branches;19645;
21577.320129;Xorg;branches;17677;
21577.320148;Xorg;branches;119002;
21577.320331;burner;instructions;8707553;
21577.320452;swapper;task-clock;1000000;
21577.32052;burner;branches;2105692;
21577.320537;burner;task-clock;1000000;
21577.320624;burner;branch-misses;480;
21577.320625;burner;task-clock;1000000;
21577.320706;swapper;task-clock;1000000;
21577.320875;burner;branches;2105290;
21577.321451;swapper;task-clock;1000000;
21577.32153;burner;branches;2098866;
21577.321537;burner;task-clock;1000000;
21577.321538;burner;branch-misses;222;
21577.321623;burner;task-clock;1000000;
21577.321706;swapper;task-clock;1000000;
21577.322451;swapper;task-clock;1000000;
21577.322517;burner;branches;2096311;
21577.322537;burner;task-clock;1000000;
21577.322623;burner;task-clock;1000000;
21577.322705;swapper;task-clock;1000000;
21577.323451;swapper;task-clock;1000000;
21577.32351;swapper;context-switches;14;
21577.323514;burner;branches;2098735;
21577.323529;Xorg;cpu-migrations;3;
21577.323537;burner;task-clock;1000000;
21577.323538;Xorg;context-switches;14;
21577.323623;burner;task-clock;1000000;
21577.323706;swapper;task-clock;1000000;
21577.324452;swapper;task-clock;1000000;
21577.324507;burner;branches;2099761;
21577.324537;burner;task-clock;1000000;
21577.324538;burner;branch-misses;182;
21577.324623;burner;task-clock;1000000;
21577.324705;swapper;task-clock;1000000;
21577.325084;burner;cycles;2974446;
21577.325451;swapper;task-clock;1000000;
21577.325537;burner;task-clock;1000000;
21577.325623;burner;task-clock;1000000;
21577.325705;swapper;task-clock;1000000;
21577.326079;burner;cycles;2974446;
21577.326451;swapper;task-clock;1000000;
21577.326537;burner;task-clock;1000000;
21577.326623;burner;task-clock;1000000;
21577.326705;Xorg;task-clock;1000000;
21577.327075;burner;cycles;2975882;
21577.327451;swapper;task-clock;1000000;
21577.327537;burner;task-clock;1000000;
21577.327623;burner;task-clock;1000000;
21577.327705;swapper;task-clock;1000000;
21577.32807;burner;cycles;2977406;
21577.328451;swapper;task-clock;1000000;
21577.328537;burner;task-clock;1000000;
21577.328623;burner;task-clock;1000000;
21577.328705;swapper;task-clock;1000000;
21577.328823;swapper;branches;81021;
21577.329081;burner;cycles;2979154;
21577.32934;burner;cycles;2976082;
21577.329451;swapper;task-clock;1000000;
21577.329537;burner;task-clock;1000000;
21577.329576;burner;instructions;8676846;
21577.329623;burner;task-clock;1000000;
21577.329705;swapper;task-clock;1000000;
21577.330078;burner;cycles;2975161;
21577.330335;burner;cycles;2976082;
21577.330451;swapper;task-clock;1000000;
21577.330537;burner;task-clock;1000000;
21577.330565;burner;instructions;8676846;
21577.330623;burner;task-clock;1000000;
21577.330705;swapper;task-clock;1000000;
21577.331062;swapper;cycles;207334;
21577.331075;burner;cycles;2976242;
21577.331332;burner;cycles;2977458;
21577.331451;swapper;task-clock;1000000;
21577.331537;burner;task-clock;1000000;
21577.331564;burner;instructions;8692961;
21577.331623;burner;task-clock;1000000;
21577.331705;swapper;task-clock;1000000;
21577.332071;burner;cycles;2977334;
21577.332327;burner;cycles;2978886;
21577.332451;swapper;task-clock;1000000;
21577.332537;burner;task-clock;1000000;
21577.332554;burner;instructions;8694315;
21577.332623;burner;task-clock;1000000;
21577.332705;swapper;task-clock;1000000;
21577.333081;burner;cycles;2978792;
21577.333336;burner;cycles;2980497;
21577.333344;burner;instructions;8679314;
21577.333451;swapper;task-clock;1000000;
21577.333537;burner;task-clock;1000000;
21577.333568;burner;instructions;8705144;
21577.333623;burner;task-clock;1000000;
21577.333705;swapper;task-clock;1000000;
21577.333892;burner;branches;2090781;
21577.334079;burner;cycles;2975145;
21577.334331;burner;instructions;8679314;
21577.334334;burner;cycles;2977271;
21577.334451;swapper;task-clock;1000000;
21577.334537;burner;task-clock;1000000;
21577.334561;burner;instructions;8690260;
21577.334622;burner;task-clock;1000000;
21577.334705;swapper;task-clock;1000000;
21577.334878;burner;branches;2090781;
21577.335078;burner;cycles;2975902;
21577.335328;burner;instructions;8686972;
21577.335332;burner;cycles;2978121;
21577.335451;swapper;task-clock;1000000;
21577.335537;burner;task-clock;1000000;
21577.335564;burner;instructions;8697462;
21577.335622;burner;task-clock;1000000;
21577.335705;swapper;task-clock;1000000;
21577.335875;burner;branches;2091424;
21577.336074;burner;cycles;2976443;
21577.336318;burner;instructions;8690211;
21577.336329;burner;cycles;2978923;
21577.336451;swapper;task-clock;1000000;
21577.336537;burner;task-clock;1000000;
21577.336556;burner;instructions;8694622;
21577.336622;burner;task-clock;1000000;
21577.336705;swapper;task-clock;1000000;
21577.336862;burner;branches;2092101;
21577.336975;swapper;cycles;168895;
21577.337085;burner;cycles;2977700;
21577.337325;burner;instructions;8700736;
21577.337339;burner;cycles;2980044;
21577.337451;swapper;task-clock;1000000;
21577.337454;swapper;branch-misses;1898;
21577.337514;burner;branches;2101463;
21577.337537;burner;task-clock;1000000;
21577.337567;burner;instructions;8702886;
21577.337622;burner;task-clock;1000000;
21577.337705;swapper;task-clock;1000000;
21577.337867;burner;branches;2095669;
21577.337985;burner;branch-misses;168;
21577.338008;Xorg;cycles;151355;
21577.338085;burner;cycles;2973775;
21577.338333;burner;instructions;8693301;
21577.338337;burner;cycles;2976303;
21577.338451;swapper;task-clock;1000000;
21577.338519;burner;branches;2101463;
21577.338537;burner;task-clock;1000000;
21577.338593;burner;instructions;8691311;
21577.338622;burner;task-clock;1000000;
21577.338705;swapper;task-clock;1000000;
21577.338889;burner;branches;2094231;
21577.339057;swapper;cycles;647623;
21577.339084;burner;cycles;2973637;
21577.339335;burner;instructions;8685110;
21577.339451;swapper;task-clock;1000000;
21577.33952;burner;branches;2099714;
21577.33952;burner;cycles;2976851;
21577.339537;burner;task-clock;1000000;
21577.339597;burner;instructions;8659150;
21577.339622;burner;task-clock;1000000;
21577.339705;swapper;task-clock;1000000;
21577.339889;burner;branches;2088482;
21577.34008;burner;branch-misses;162;
21577.34008;burner;cycles;2973922;
21577.340325;burner;instructions;8682245;
21577.340333;burner;cycles;2919243;
21577.340451;swapper;task-clock;1000000;
21577.340511;burner;branches;2099587;
21577.340536;burner;task-clock;1000000;
21577.340586;burner;instructions;8654225;
21577.340622;burner;task-clock;1000000;
21577.340705;swapper;task-clock;1000000;
21577.340875;burner;branches;2088287;
21577.340973;burner;branch-misses;382;
21577.340979;swapper;cycles;141037;
21577.341092;burner;cycles;2975287;
21577.341326;burner;cycles;3003378;
21577.341337;burner;instructions;8692804;
21577.341451;swapper;task-clock;1000000;
21577.34152;burner;branches;2101934;
21577.341536;burner;task-clock;1000000;
21577.341594;burner;instructions;8666650;
21577.341622;burner;task-clock;1000000;
21577.341705;swapper;task-clock;1000000;
21577.341881;burner;branches;2092076;
21577.342088;burner;cycles;2971032;
21577.342327;burner;instructions;8680738;
21577.342333;burner;cycles;3006131;
21577.342451;swapper;task-clock;1000000;
21577.342512;burner;branches;2099516;
21577.342536;burner;task-clock;1000000;
21577.342583;burner;instructions;8657896;
21577.342622;burner;task-clock;1000000;
21577.342705;swapper;task-clock;1000000;
21577.342868;burner;branches;2090596;
21577.343055;burner;branch-misses;153;
21577.343087;burner;cycles;2972304;
21577.343327;burner;instructions;8692363;
21577.343342;burner;cycles;2999649;
21577.343451;swapper;task-clock;1000000;
21577.343512;burner;branches;2102110;
21577.343536;burner;task-clock;1000000;
21577.343538;burner;branch-misses;134;
21577.343586;burner;instructions;8672284;
21577.343622;burner;task-clock;1000000;
21577.343705;swapper;task-clock;1000000;
21577.343869;burner;branches;2095045;
21577.344083;burner;cycles;2972762;
21577.34432;burner;instructions;8692271;
21577.344347;burner;cycles;2996089;
21577.344451;swapper;task-clock;1000000;
21577.344504;burner;branches;2102093;
21577.344536;burner;task-clock;1000000;
21577.344575;burner;instructions;8669534;
21577.344622;burner;task-clock;1000000;
21577.344705;swapper;task-clock;1000000;
21577.344857;burner;branches;2094801;
21577.345329;burner;instructions;8700763;
21577.345365;burner;cycles;2994385;
21577.345451;swapper;task-clock;1000000;
21577.345513;burner;branches;2104258;
21577.345536;burner;task-clock;1000000;
21577.34558;burner;instructions;8681220;
21577.345622;burner;task-clock;1000000;
21577.345705;swapper;task-clock;1000000;
21577.345861;burner;branches;2097998;
21577.346322;burner;instructions;8691027;
21577.346368;burner;cycles;2987842;
21577.346451;swapper;task-clock;1000000;
21577.346506;burner;branches;2101915;
21577.346537;burner;branch-misses;152;
21577.346538;burner;task-clock;1000000;
21577.34657;burner;instructions;8676084;
21577.346622;burner;task-clock;1000000;
21577.346705;swapper;task-clock;1000000;
21577.34685;burner;branches;2097000;
21577.347057;burner;branch-misses;345;
21577.347322;burner;instructions;8699031;
21577.347372;burner;cycles;2985053;
21577.347451;swapper;task-clock;1000000;
21577.347505;burner;branches;2104044;
21577.347536;burner;task-clock;1000000;
21577.347566;burner;instructions;8687952;
21577.347622;burner;task-clock;1000000;
21577.347705;swapper;task-clock;1000000;
21577.347845;burner;branches;2100368;
21577.348314;burner;instructions;8699251;
21577.348372;burner;cycles;2983421;
21577.348451;swapper;task-clock;1000000;
21577.348498;burner;branches;2104156;
21577.348536;burner;task-clock;1000000;
21577.348555;burner;branch-misses;135;
21577.348556;burner;instructions;8692893;
21577.348622;burner;task-clock;1000000;
21577.348705;swapper;task-clock;1000000;
21577.348834;burner;branches;2101766;
21577.349324;burner;instructions;8707198;
21577.34945;swapper;task-clock;1000000;
21577.349452;swapper;branches;536364;
21577.349505;burner;branches;2106119;
21577.349536;burner;task-clock;1000000;
21577.349622;burner;task-clock;1000000;
21577.349705;swapper;instructions;312747;
21577.349707;swapper;task-clock;1000000;
21577.349839;burner;branches;2104615;
21577.350192;Xorg;branch-misses;1323;
21577.35035;burner;instructions;8697283;
21577.350451;swapper;task-clock;1000000;
21577.350532;burner;branches;2104159;
21577.350536;burner;task-clock;1000000;
21577.350622;burner;task-clock;1000000;
21577.350705;swapper;task-clock;1000000;
21577.350896;burner;branches;2103135;
21577.35106;burner;branch-misses;120;
21577.351356;burner;instructions;8665251;
21577.35145;swapper;task-clock;1000000;
21577.351537;burner;branches;2096309;
21577.351538;burner;task-clock;1000000;
21577.351623;burner;branch-misses;254;
21577.351623;burner;task-clock;1000000;
21577.351705;swapper;task-clock;1000000;
21577.351899;burner;branches;2087440;
21577.352345;burner;instructions;8659172;
21577.35245;swapper;task-clock;1000000;
21577.352526;burner;branches;2094884;
21577.352536;burner;task-clock;1000000;
21577.352622;burner;task-clock;1000000;
21577.352704;swapper;task-clock;1000000;
21577.352884;burner;branches;2086787;
21577.35345;swapper;task-clock;1000000;
21577.35353;burner;branches;2097806;
21577.353536;burner;task-clock;1000000;
21577.353622;burner;task-clock;1000000;
21577.353704;swapper;task-clock;1000000;
21577.35371;swapper;cycles;400990;
21577.35445;burner;branch-misses;112;
21577.35445;swapper;task-clock;1000000;
21577.354518;burner;branches;2096989;
21577.354536;burner;task-clock;1000000;
21577.354622;burner;task-clock;1000000;
21577.354704;swapper;task-clock;1000000;
21577.35545;swapper;task-clock;1000000;
21577.355511;burner;branches;2100722;
21577.355536;burner;task-clock;1000000;
21577.355622;burner;task-clock;1000000;
21577.355704;swapper;task-clock;1000000;
21577.35645;Xorg;task-clock;1000000;
21577.356512;burner;branches;2102681;
21577.356536;burner;task-clock;1000000;
21577.356622;burner;task-clock;1000000;
21577.356704;burner;branch-misses;211;
21577.356704;swapper;task-clock;1000000;
21577.356958;burner;branch-misses;105;
21577.357096;burner;cycles;2974166;
